task_id,device_id,task_size_MB,energy_J,deadline_ms,priority,cpu_usage,memory_MB,buffer_size,network_latency_ms,target_server_CLOUD1,target_server_CLOUD2,target_server_FOG1,target_server_FOG2
0.004800960192038408,0.32323232323232326,0.08856293208753702,0.473024348221802,0.7728285077951002,0.5,0.6779733881877374,0.752406791400947,0.6041666666666666,0.5186660832641361,0.0,0.0,1.0,0.0
0.005001000200040008,0.7575757575757577,0.048102359899015526,0.37655151223324773,0.4587973273942093,0.0,0.18723255204410943,0.810853270922196,0.7291666666666666,0.6558018401501261,1.0,0.0,0.0,0.0
0.005201040208041608,0.5757575757575758,0.06075139259874036,0.6187764824045796,0.4766146993318485,0.5,0.6805903202344717,0.11113628012148517,0.8541666666666666,0.9948972728607374,0.0,0.0,0.0,1.0
0.0054010802160432084,0.21212121212121213,0.14979289298807213,0.5561886047871605,0.7639198218262806,1.0,0.3941851802978168,0.040941996683759876,0.20833333333333331,0.7751521412103852,0.0,1.0,0.0,0.0
0.005601120224044809,0.8888888888888891,0.24251241029519993,0.7276105212911681,0.311804008908686,0.5,0.7958724090664758,0.3341230133420613,0.9583333333333333,0.5403239238458877,0.0,1.0,0.0,0.0
0.005801160232046409,0.48484848484848486,0.014699148807625068,0.33302668024435994,0.18708240534521156,0.0,0.03674439290435741,0.6261329814758883,0.08333333333333333,0.7705644847441971,1.0,0.0,0.0,0.0
0.006001200240048009,0.9090909090909092,0.11440021579704929,0.643461171072248,0.4031180400890868,1.0,0.6682144313181609,0.7936182196884612,0.04166666666666667,0.4751652660440351,0.0,0.0,0.0,1.0
0.00620124024804961,0.585858585858586,0.09914371021060207,0.22031532103863358,0.7371937639198217,0.5,0.6500448300355528,0.5461781944422708,0.2916666666666667,0.31079985935223375,0.0,0.0,1.0,0.0
0.00640128025605121,0.41414141414141414,0.014301380767772699,0.3945697770527122,0.28285077951002224,0.5,0.9413070519632134,0.5808761122636795,0.020833333333333332,0.2618375753218213,0.0,0.0,1.0,0.0
0.006601320264052811,0.9191919191919193,0.02703927534217002,0.33601083156917366,0.5968819599109131,0.5,0.7136225892003676,0.8000590746014482,0.020833333333333332,0.399397321361318,0.0,1.0,0.0,0.0
0.0068013602720544105,0.595959595959596,0.042311963012904456,0.5123252257426448,0.08463251670378619,1.0,0.7965994037090435,0.5289532945691872,0.14583333333333331,0.0020807416734077086,1.0,0.0,0.0,0.0
0.007001400280056011,0.7979797979797981,0.020734011440519964,0.508333953813001,0.048997772828507785,1.0,0.9049439792667873,0.6112920280872465,0.9374999999999999,0.17680640288332095,0.0,1.0,0.0,0.0
0.0072014402880576115,0.1414141414141414,0.031725026632776425,0.26411517976699017,0.5367483296213807,1.0,0.6752873320421735,0.5163230239656009,0.6041666666666666,0.12636853014575267,0.0,0.0,1.0,0.0
0.007401480296059211,0.6161616161616162,0.0353698720803813,0.5215310192864516,0.8129175946547884,0.0,0.29019193778595415,0.8806861296069539,0.8333333333333333,0.9604303334068948,0.0,1.0,0.0,0.0
0.007601520304060812,0.6161616161616162,0.04645580345203019,0.3500074182055272,0.23608017817371937,1.0,0.8701089326924231,0.23552812021454722,0.08333333333333333,0.06466428311195642,0.0,0.0,0.0,1.0
0.007801560312062412,0.4646464646464647,0.15724151507361897,0.27795724267866256,0.7728285077951002,0.0,0.7478506747442283,0.2640146409293362,0.6041666666666666,0.5009216290887825,0.0,0.0,1.0,0.0
0.008001600320064013,0.6161616161616162,0.09639463160772907,0.41089431260678616,0.31403118040089084,0.0,0.42454467522203077,0.12793687569143086,0.8958333333333333,0.9197939059174819,0.0,0.0,1.0,0.0
0.008201640328065614,0.5050505050505052,0.4870967351675368,0.16895979662323207,0.32071269487750553,0.5,0.7107827547181103,0.819674183512387,0.18749999999999997,0.6075014187349879,0.0,1.0,0.0,0.0
0.008401680336067214,0.5454545454545455,0.0608552069241241,0.5666319842519336,0.621380846325167,0.5,0.868022942576833,0.4118479322107877,0.6666666666666666,0.4952162014668302,0.0,1.0,0.0,0.0
0.008601720344068814,0.6363636363636365,0.15928889687748216,0.40365484429802484,0.5434298440979956,0.5,0.9760414860354192,0.3479431480118674,0.4791666666666667,0.7430157128292005,1.0,0.0,0.0,0.0
0.008801760352070415,0.0202020202020202,0.23312185222690668,0.4072672240399544,0.9821826280623607,0.5,0.952728926078672,0.9816104646958257,0.375,0.35327933995198435,0.0,1.0,0.0,0.0
0.009001800360072015,0.5050505050505052,0.12910271742162643,0.3984454963538106,0.4231625835189309,1.0,0.32538414270619603,0.927046812671092,0.6041666666666666,0.19357001993340364,0.0,0.0,0.0,1.0
0.009201840368073616,0.060606060606060615,0.0602990912271372,0.6847939686368015,0.643652561247216,0.0,0.4217993797609305,0.9722462888638366,0.49999999999999994,0.8473364444153036,1.0,0.0,0.0,0.0
0.009401880376075216,0.20202020202020202,0.15916410163057626,0.6636611269917413,0.3964365256124721,0.0,0.10948241170438408,0.14227922146255284,0.20833333333333331,0.056396108922298085,1.0,0.0,0.0,0.0
0.009601920384076815,0.7272727272727274,0.02585910675185282,0.6358990357244164,0.24721603563474384,1.0,0.2475607690973079,0.8914833309128866,0.9999999999999999,0.807835986678465,0.0,0.0,1.0,0.0
0.009801960392078417,0.38383838383838387,0.04507492181594824,0.3987964073810779,0.47438752783964355,0.0,0.882762818482254,0.3287523696748066,0.7083333333333333,0.10319424224064619,0.0,0.0,0.0,1.0
0.010002000400080016,0.1717171717171717,0.08988774956465011,0.22861007522319832,0.3051224944320713,0.5,0.36092443350510695,0.012593496592179634,0.0,0.6255545565674653,0.0,0.0,0.0,1.0
0.010202040408081618,0.030303030303030304,0.09732681091466032,0.41020105861602457,0.8307349665924275,0.5,0.6207601626351182,0.39136210641202196,0.3333333333333333,0.4769889204834463,1.0,0.0,0.0,0.0
0.010402080416083218,0.8888888888888891,0.0025232475090011257,0.4647586464791576,0.44320712694877507,0.5,0.6661963788564508,0.5092996814042383,0.6249999999999999,0.9986410732114753,1.0,0.0,0.0,0.0
0.010602120424084817,0.595959595959596,0.3298209643806585,0.5470310016342875,0.8997772828507795,0.5,0.7821193708300109,0.10818921402763938,0.10416666666666667,0.3878353108033268,0.0,0.0,1.0,0.0
0.010802160432086419,0.13131313131313133,0.13552863770392953,0.4642272919436743,0.9354120267260579,0.0,0.18278335603180956,0.53779050134182,0.24999999999999997,0.9573740774585949,0.0,1.0,0.0,0.0
0.011002200440088018,0.08080808080808081,0.07777624168023409,0.24332874623450884,0.013363028953229397,1.0,0.3048589447420852,0.8196710151319797,0.5208333333333333,0.4036998539492356,0.0,0.0,0.0,1.0
0.011202240448089618,0.8989898989898991,0.307372730950081,0.3244235042654865,0.7683741648106903,0.0,0.44845565150300604,0.3777101422170902,0.7291666666666666,0.6817042099235155,0.0,0.0,0.0,1.0
0.01140228045609122,0.5252525252525253,0.0656863888022433,0.3094421969985598,0.026726057906458794,0.5,0.3649176123710339,0.3526956077033559,0.08333333333333333,0.6436534401710602,0.0,0.0,1.0,0.0
0.011602320464092819,0.010101010101010102,0.4470460867692301,0.5018568686541139,0.1759465478841871,0.0,0.9832983019021491,0.3388565796049435,0.9583333333333333,0.08627496951347341,1.0,0.0,0.0,0.0
0.011802360472094419,0.8383838383838385,0.08157549738546854,0.5059100315785601,0.6347438752783964,0.5,0.8352580979367212,0.9233366476761251,0.2708333333333333,0.7433882573349082,0.0,0.0,0.0,1.0
0.01200240048009602,0.9191919191919193,0.013770340098500746,0.5275485255648154,0.35189309576837413,0.5,0.4798221195795065,0.048706938100945285,0.2916666666666667,0.20852772966076796,0.0,0.0,1.0,0.0
0.01220244048809762,0.595959595959596,0.16445361468775757,0.4625516763605208,0.8641425389755011,1.0,0.8796086216073573,0.4451579562681734,0.22916666666666666,0.38835563917430616,1.0,0.0,0.0,0.0
0.012402480496099221,0.7070707070707072,0.12907412939101026,0.07279200134369686,0.9242761692650334,0.5,0.3477206964815069,0.264620713823484,0.9374999999999999,0.7822349752798263,0.0,0.0,1.0,0.0
0.01260252050410082,0.43434343434343436,0.1684791737046748,0.12783838627233352,0.6035634743875278,0.5,0.7861204675367196,0.8940394004920772,0.8541666666666666,0.944397127969108,0.0,0.0,0.0,1.0
0.01280256051210242,0.07070707070707072,0.34374155171958554,0.3896898232128559,0.4454342984409799,1.0,0.22367985675024005,0.09601697131132046,0.14583333333333331,0.5597703706240417,1.0,0.0,0.0,0.0
0.013002600520104022,0.4646464646464647,0.17024619973987196,0.42903602801884094,0.33184855233853006,0.5,0.7726072721491427,0.4115132960874177,0.6249999999999999,0.5193389452705561,0.0,0.0,1.0,0.0
0.013202640528105622,0.3434343434343435,0.10737398620739681,0.6198650784630909,0.9955456570155901,0.5,0.45657687008305015,0.40688512908909114,0.5208333333333333,0.5048734710706525,0.0,0.0,1.0,0.0
0.013402680536107223,0.7777777777777779,0.22124554558166226,0.42568661341130665,0.9510022271714922,0.5,0.10744408440223721,0.8886249765815386,0.5833333333333333,0.8166093561728412,0.0,0.0,1.0,0.0
0.013602720544108823,0.8080808080808082,0.12709148976335435,0.25167553306871343,0.6570155902004454,0.5,0.27329210721001107,0.2154982283772885,0.0625,0.9932143362898628,0.0,0.0,0.0,1.0
0.013802760552110422,0.35353535353535354,0.05957763754755427,0.5221870438844343,0.6503340757238307,1.0,0.4023703453227728,0.6450442691148205,0.5624999999999999,0.6335801580552446,0.0,0.0,0.0,1.0
0.014002800560112024,0.494949494949495,0.24637762137041783,0.40999096442527405,0.7416481069042316,0.0,0.7495663450978776,0.13438370332945498,0.49999999999999994,0.3785341391672381,0.0,1.0,0.0,0.0
0.014202840568113623,0.030303030303030304,0.028491344419711864,0.3464461457160735,0.6035634743875278,0.5,0.0729098017821381,0.9542282773379955,0.8124999999999999,0.21852746809965531,0.0,0.0,0.0,1.0
0.014402880576115223,0.010101010101010102,0.14248516468067968,0.14621145509825298,0.0935412026726058,0.5,0.6597744685898443,0.5931464108509504,0.6458333333333333,0.19867833379978825,0.0,0.0,1.0,0.0
0.014602920584116824,0.050505050505050504,0.24241735307348922,0.4269072751470241,0.7082405345211581,1.0,0.7162700316615102,0.6263993353741765,0.7291666666666666,0.8562076790802172,0.0,0.0,0.0,1.0
0.014802960592118424,0.5353535353535355,0.14932781635058073,0.45062589866555286,0.031180400890868598,1.0,0.6541459624743422,0.4338514235736722,0.20833333333333331,0.9924500821944365,0.0,0.0,1.0,0.0
0.015003000600120024,0.030303030303030304,0.13577168777988716,0.24834028699646174,0.5501113585746102,0.5,0.7609488977560417,0.34233003708460075,0.7499999999999999,0.6979991046174432,0.0,0.0,1.0,0.0
0.015203040608121625,0.5353535353535355,0.15872389852470403,0.5357600586029144,0.38084632516703787,0.5,0.1781495700074855,0.2126802676495449,0.18749999999999997,0.9559158862995075,0.0,0.0,1.0,0.0
0.015403080616123225,0.9292929292929294,0.07107148828014224,0.5209703208042338,0.4832962138084632,0.5,0.58729372932271,0.6041228870675924,0.7708333333333333,0.3498985554956877,1.0,0.0,0.0,0.0
0.015603120624124825,0.6262626262626264,0.2355365185596825,0.42091706391962885,0.3028953229398663,0.5,0.9415166303143743,0.9548145052343542,0.7291666666666666,0.6275825275485359,0.0,1.0,0.0,0.0
0.015803160632126424,0.1717171717171717,0.02582619480265653,0.4147757039797084,0.7126948775055679,1.0,0.6109867713383313,0.3598441529789817,0.5416666666666666,0.5116366603290042,0.0,1.0,0.0,0.0
0.016003200640128026,0.8989898989898991,0.015463760462916589,0.5690646672238445,0.5033407572383073,1.0,0.611539131211928,0.8833856903700257,0.3333333333333333,0.4819612587005382,0.0,0.0,1.0,0.0
0.016203240648129624,0.43434343434343436,0.03818304898614528,0.47353231015656533,0.09576837416481068,1.0,0.7367064932366549,0.14875871085836012,0.12499999999999999,0.6323623808655009,0.0,0.0,0.0,1.0
0.016403280656131225,0.33333333333333337,0.08616213012831804,0.2968722283114784,0.042316258351893093,0.0,0.33326458166745804,0.9363725951050431,0.16666666666666666,0.31022979810770046,0.0,1.0,0.0,0.0
0.016603320664132826,0.7373737373737375,0.08117474398590208,0.38020100464470696,0.26280623608017817,1.0,0.700724334991557,0.3505363608269,0.7083333333333333,0.6406135875131035,0.0,0.0,1.0,0.0
0.016803360672134424,0.6161616161616162,0.19522833385575036,0.5047956858133771,0.5189309576837416,1.0,0.9165927591501788,0.37978709961048085,0.16666666666666666,0.6728625674202198,0.0,0.0,0.0,1.0
0.017003400680136026,1.0,0.05889799971671063,0.07723062169593284,0.8173719376391981,0.5,0.010790764472018682,0.462930032301121,0.7291666666666666,0.8361639277508734,1.0,0.0,0.0,0.0
0.017203440688137627,0.13131313131313133,0.07524487733218455,0.25901141331339056,0.841870824053452,0.5,0.8704483479473295,0.7184177392023291,0.6041666666666666,0.7304999460332219,1.0,0.0,0.0,0.0
0.017403480696139225,0.9494949494949496,0.001508158558531016,0.5254852805685425,0.9265033407572383,0.5,0.21862000001699144,0.7198273757546336,0.6249999999999999,0.31966831115494165,0.0,0.0,1.0,0.0
0.017603520704140826,0.47474747474747475,0.059889137347800325,0.6124689729995723,0.7461024498886414,0.5,0.4560464691021662,0.47968197881297175,0.375,0.4507336560794106,0.0,0.0,0.0,1.0
0.017803560712142428,0.1414141414141414,0.11856092553735448,0.5814516778288723,0.7906458797327394,1.0,0.852674010003303,0.5232609103627022,0.8333333333333333,0.12021122782573013,1.0,0.0,0.0,0.0
0.01800360072014403,0.7171717171717172,0.0017549870194530175,0.5603546657016119,0.5812917594654788,0.5,0.8242237742654606,0.02995303677600146,0.4583333333333333,0.2571690183108042,1.0,0.0,0.0,0.0
0.018203640728145627,0.7777777777777779,0.037449520951590355,0.43426521300983206,0.18262806236080179,0.5,0.8922739563935123,0.3043312806863905,0.3958333333333333,0.5208999779372472,1.0,0.0,0.0,0.0
0.01840368073614723,0.8686868686868688,0.026472854559693438,0.2429309117204432,0.066815144766147,0.5,0.9407881028465264,0.34606565162387826,0.10416666666666667,0.10058814224926985,0.0,0.0,0.0,1.0
0.01860372074414883,0.6161616161616162,0.004853110610228358,0.3803702523043569,0.7149220489977728,0.5,0.44727566283985676,0.5588472158965111,0.8749999999999999,0.5705762896067218,0.0,0.0,1.0,0.0
0.018803760752150428,0.393939393939394,0.0741298741060449,0.08367948939635106,0.6080178173719376,1.0,0.65658965415221,0.5584195711042833,0.4791666666666667,0.39019440304739617,0.0,0.0,1.0,0.0
0.01900380076015203,0.8484848484848486,0.02276997939284093,0.6276248984867918,0.5189309576837416,0.5,0.3905681208614238,0.7100704671960775,0.9583333333333333,0.03457360267862246,1.0,0.0,0.0,0.0
0.01920384076815363,0.7979797979797981,0.15441610958984703,0.2779051517825794,0.06013363028953228,0.5,0.350786035382872,0.7172003571465652,0.4375,0.4343765413966494,0.0,0.0,1.0,0.0
0.01940388077615523,0.8181818181818183,0.2140097334522523,0.3247652878149972,0.5590200445434298,0.0,0.4317061474154974,0.23522212320605934,0.10416666666666667,0.28102229615188623,0.0,1.0,0.0,0.0
0.01960392078415683,0.5252525252525253,0.08961230837212238,0.5876558865112889,0.7193763919821826,0.5,0.7433463845317775,0.7703780485409727,0.4791666666666667,0.06679447984502615,1.0,0.0,0.0,0.0
0.01980396079215843,0.23232323232323232,0.4546842596001754,0.14620690574533896,0.5612472160356347,0.5,0.5015872525752303,0.019542625257130533,0.8541666666666666,0.2932556937000049,0.0,0.0,0.0,1.0
0.02000400080016003,0.25252525252525254,0.06801633822633503,0.216426723806307,0.9977728285077951,1.0,0.8143662757004584,0.716334655167203,0.4375,0.2939811762012702,0.0,0.0,1.0,0.0
0.02020404080816163,0.8888888888888891,0.08182822951538167,0.4570915374283791,0.5300668151447661,0.0,0.7454898240639284,0.1020278273683115,0.3541666666666667,0.35497823452130917,0.0,0.0,0.0,1.0
0.020404080816163232,0.595959595959596,0.5147546004626582,0.4987733455483987,0.821826280623608,0.5,0.020378660131650517,0.7298255039925123,0.3125,0.3663829942188679,0.0,0.0,1.0,0.0
0.020604120824164834,0.4040404040404041,0.029909230740540287,0.4009994609756606,0.953229398663697,0.0,0.6304506212037585,0.5272274320414984,0.7291666666666666,0.4296987449523002,0.0,0.0,0.0,1.0
0.02080416083216643,0.2828282828282828,0.3246240833850394,0.4063858124474317,0.6971046770601336,0.5,0.4366844082472433,0.43733369059514254,0.24999999999999997,0.09178281686129727,0.0,0.0,0.0,1.0
0.021004200840168033,0.1414141414141414,0.004954235696984815,0.6222946189090457,0.38752783964365256,1.0,0.4567525459580901,0.6908306059232929,0.7499999999999999,0.00507615759730308,0.0,0.0,1.0,0.0
0.021204240848169634,0.4444444444444445,0.06717331570859862,0.5179188805967357,0.42984409799554557,0.5,0.8186818640541914,0.0363155168098412,0.4791666666666667,0.7360274922852438,1.0,0.0,0.0,0.0
0.021404280856171232,0.6464646464646465,0.008226213955390244,0.49560100487213976,0.398663697104677,0.5,0.5477781343027733,0.22347778546187785,0.375,0.33724563183794765,1.0,0.0,0.0,0.0
0.021604320864172834,0.8888888888888891,0.14845071452819197,0.5409269481070029,0.9331848552338529,0.5,0.8859650725267085,0.6165794538017765,0.3958333333333333,0.6135948245678076,0.0,0.0,0.0,1.0
0.021804360872174435,0.7070707070707072,0.10652117827247183,0.36320158263929625,0.8552338530066814,0.0,0.7130603402410816,0.8474321490410155,0.5416666666666666,0.3069248005510671,0.0,1.0,0.0,0.0
0.022004400880176033,0.08080808080808081,0.13934038518248298,0.7717075839118911,0.6547884187082404,0.5,0.5530128363623142,0.38116798813069797,0.3333333333333333,0.984282886299987,0.0,0.0,0.0,1.0
0.022204440888177635,0.8787878787878789,0.053295902761336875,0.031783462783373705,0.4766146993318485,0.5,0.7548140956435715,0.25878077351337575,0.3125,0.31531723187713134,0.0,1.0,0.0,0.0
0.022404480896179236,0.0,0.05239142010725783,0.6535949911368915,0.44988864142538976,0.5,0.03825840167124586,0.5188429649999025,0.0,0.6050248508079153,1.0,0.0,0.0,0.0
0.022604520904180834,0.07070707070707072,0.005249265106569722,0.5618102079373177,0.55456570155902,1.0,0.026987236432607087,0.6224565349724529,0.4166666666666667,0.21983479908195522,0.0,1.0,0.0,0.0
0.022804560912182435,0.8787878787878789,0.0489236448339449,0.45384115157121824,0.8040089086859687,0.5,0.08328172283570048,0.4201764665557896,0.5416666666666666,0.5177563423392221,0.0,0.0,1.0,0.0
0.023004600920184037,0.6262626262626264,0.30102955645678997,0.4260554956506044,0.5701559020044543,0.5,0.43767911922821445,0.8769373214987154,0.0,0.5793034490034197,0.0,1.0,0.0,0.0
0.023204640928185635,0.10101010101010102,0.054161440657877175,0.38715239961609726,0.16481069042316257,1.0,0.23546043415458295,0.5235468158052823,0.6041666666666666,0.1826763132167986,0.0,0.0,1.0,0.0
0.023404680936187236,0.8080808080808082,0.2022631822564713,0.5950580280872605,0.7639198218262806,1.0,0.984655057913268,0.035768087017932604,0.3958333333333333,0.12348971827346683,0.0,0.0,0.0,1.0
0.023604720944188837,0.07070707070707072,0.2098984524300908,0.4062567816571324,0.4476614699331848,0.5,0.5424575638976202,0.22306127478924942,0.4791666666666667,0.9736936223611815,0.0,1.0,0.0,0.0
0.023804760952190435,0.3434343434343435,0.05307098704995996,0.2926399114350286,0.31403118040089084,0.0,0.6626446886993834,0.45073071437050144,0.9374999999999999,0.8933355603806321,0.0,0.0,1.0,0.0
0.024004800960192037,0.3434343434343435,0.11357876476152352,0.56178962648067,0.45657015590200445,0.5,0.2788526350550887,0.6978921036994289,0.020833333333333332,0.6600642837751489,0.0,0.0,0.0,1.0
0.024204840968193638,0.32323232323232326,0.011369124710602661,0.6745416935500993,0.4409799554565701,0.5,0.32185141630506164,0.21975845606615257,0.2916666666666667,0.8611124372315113,0.0,1.0,0.0,0.0
0.02440488097619524,0.04040404040404041,0.012417479851313265,0.09459496277029399,0.9042316258351892,0.0,0.3355234198681885,0.9765174790707161,0.5833333333333333,0.0953861556766521,0.0,1.0,0.0,0.0
0.024604920984196837,0.4040404040404041,0.005647347116728775,0.8020804035093659,0.3786191536748329,0.0,0.698983247645452,0.3185976224376402,0.7083333333333333,0.7293944404006156,0.0,0.0,1.0,0.0
0.02480496099219844,0.27272727272727276,0.09883715752283978,0.24163824613830964,0.9020044543429844,0.0,0.47383850994011756,0.5325913474625279,0.24999999999999997,0.2854878202636526,0.0,0.0,0.0,1.0
0.02500500100020004,0.060606060606060615,0.0630777449121207,0.2542600845701471,0.7015590200445434,0.5,0.5178384761460654,0.018905228150390238,0.375,0.5394537400697609,0.0,0.0,1.0,0.0
0.025205041008201638,0.7272727272727274,0.09022595490889605,0.2072638103855778,0.5055679287305122,0.5,0.5921958655755069,0.8851201048845599,0.0,0.7648428683868663,0.0,1.0,0.0,0.0
0.02540508101620324,0.7171717171717172,0.08364193175980345,0.41298004793924503,0.9131403118040089,0.5,0.7690950854496302,0.7890318076811916,0.9166666666666666,0.03328626669561907,0.0,0.0,0.0,1.0
0.02560512102420484,0.11111111111111112,0.04896876559774181,0.20151236264195363,0.977728285077951,0.0,0.09030573966754499,0.19545606522280873,0.9583333333333333,0.6948458883546985,1.0,0.0,0.0,0.0
0.02580516103220644,0.33333333333333337,0.12857116912540284,0.2215694796160428,0.8574610244988864,0.5,0.7771614702060603,0.9334822960181833,0.3125,0.43479557742847685,1.0,0.0,0.0,0.0
0.02600520104020804,0.32323232323232326,0.16145013621774015,0.2991354825878851,0.9398663697104677,0.5,0.5634132199056164,0.3158782159217094,0.8749999999999999,0.4396031178300889,1.0,0.0,0.0,0.0
0.026205241048209642,0.47474747474747475,0.0016534449823829625,0.4357038463211063,0.3964365256124721,0.0,0.6693278082255504,0.6923510145073188,0.04166666666666667,0.9073502983496953,0.0,1.0,0.0,0.0
0.02640528105621124,0.22222222222222224,0.026370449010839316,0.4516226076481262,0.8129175946547884,0.5,0.32760921968758344,0.8191835854814355,0.8124999999999999,0.859794151831499,1.0,0.0,0.0,0.0
0.02660532106421284,0.6161616161616162,0.14192685197742871,0.6178061127992869,0.6102449888641425,0.5,0.40948620036322625,0.7410955369279859,0.10416666666666667,0.0573479835789457,0.0,1.0,0.0,0.0
0.026805361072214443,0.8787878787878789,0.055523067174217136,0.6139999761624959,0.1358574610244989,0.5,0.23117391412799126,0.9178231365170211,0.6249999999999999,0.6182999079144588,0.0,0.0,0.0,1.0
0.027005401080216044,0.36363636363636365,0.1234087557432799,0.5820399867911752,0.7260579064587973,0.5,0.9796912201765196,0.8644972266057553,0.08333333333333333,0.43577524891712494,0.0,0.0,1.0,0.0
0.027205441088217642,0.98989898989899,0.048403483808231375,0.36963744256721204,0.4521158129175946,0.0,0.4971472053075682,0.9948777117120586,0.5208333333333333,0.11764700273635834,0.0,1.0,0.0,0.0
0.027405481096219243,0.43434343434343436,0.0562917474848356,0.10879456344559442,0.9933184855233852,0.5,0.9964767302123401,0.18260516313923164,0.5624999999999999,0.8511065156586661,0.0,0.0,0.0,1.0
